smiles,logP,qed,SAS
"CCn1nnc2c(=O)n(CC(=O)NC3CC3)cnc21
",-0.7135,0.819563457418,2.431049524076041
"COC(=O)[C@@H]1CCCC[C@H]1NC(=O)c1cc(Cl)c(OC)c(Cl)c1
",3.4636,0.817559760009,2.900215356431828
"Cn1ncnc1CNC(=O)NC(C)(C)c1ccc([N+](=O)[O-])cc1
",1.4578,0.645814854514,2.5188123004463616
"CCCNC(=O)CNC(=O)C1CCN(C(N)=O)CC1
",-0.5805,0.647813954222,1.9797427305067659
"Cc1ccc(C(=O)NCCc2nnc3n2CC[NH+](Cc2ccc(C(C)C)cc2)CC3)cc1
",2.32362,0.603159964158,3.6035000975962337
"COc1cccc([C@@H](CNC(=O)c2cc(F)c(F)cc2Cl)[NH+]2CCCC2)c1
",2.7766,0.7342277103779999,3.729882474052928
"CC1CCN(c2ccc([N+](=O)[O-])cc2C(=O)NO[C@H]2CCCCO2)CC1
",3.0191,0.631414281697,2.952428194478653
"[NH3+][C@@H]1C=C[C@H](C(=O)N2CCC[C@@H]2C(=O)N2CCOCC2)C1
",-0.9772,0.698543527386,4.079222069963194
"Cc1cccc(NC(=O)CNc2ccc(NC(=O)C(C)C)cc2)c1C
",3.94854,0.720756216187,1.8192539117619282
"O=C1[C@H]2CN(c3nccc4nc(C(F)(F)F)ccc34)CCN2C(=O)N1CCc1ccccc1
",3.3441,0.554337275555,3.0710850328477566
"CCC[C@@](C)([NH3+])c1nc2nc(OCC)ccc2[nH]1
",1.6138,0.852027667945,3.7781538815266575
"CC[S@](=O)[C@@H]1CCC[C@H](NC(=O)NNC(=O)C(C)(C)C)C1
",1.4427,0.6953869463619999,3.8755060809522055
"COc1cc(CCNC(=O)N(C)[C@H](C)Cc2ccsc2)ccc1O
",3.2774,0.793551485982,2.8185857026935337
"Cc1cc(C(=O)CN2CCC[C@@H](C(=O)NCC3CC3)C2)c(C)n1C1CC1
",2.8607400000000003,0.757938790938,2.8059114065368647
"COC(=O)[C@@H]1CCCC[C@@H]1NC(=O)CNC(=O)c1ccccc1
",1.2644,0.8100353304629999,2.6501363031773906
"Cc1c(Cl)c(C(=O)NCc2ccc3c(c2)OCO3)nn1C
",2.04062,0.946609839865,2.2201586139132647
"[NH3+][C@H]1CCC[C@@H]([NH+]2CC[C@@H](c3ccccc3)C2)C1
",0.6119,0.7806933554600001,5.22515560616109
"CCOC(=O)CNC(=O)c1cc(C)n(Cc2ccccc2)c1C
",2.44614,0.8329170803899999,1.8823159748969098
"C#CCOC[C@H]1CCCN(S(=O)(=O)c2cc(F)ccc2F)C1
",2.0153,0.61627271891,2.9187293284844262
"COc1ccc(NC(=O)c2n[nH]c3cccc(Cl)c23)cc1OC
",3.4858,0.7500107904279999,2.0916680569975017
"O=C1NC(=O)C(=Cc2ccc(OC(=O)c3cccc4ccccc34)cc2)C(=O)N1
",2.8084,0.309940262784,2.2364002319938847
"Cc1nc2c(s1)[C@H]([NH+](C)Cc1cccn1C)CCC2
",1.88232,0.914125853444,4.593921962879947
"CCc1cnc(CN(C)C(=O)NCCc2ncc(C)s2)s1
",2.85452,0.882162138608,2.8449111562861464
"Cc1cccn2c(=O)cc(CS(=O)(=O)CCC3C[C@@H](C)C[C@@H](C)C3)nc12
",3.38012,0.786568381054,3.6788029389946857
"CC(C)[C@@H](C)C(=O)Nc1cnn(CC[NH+]2CCCCC2)c1
",1.1825,0.8376797867579999,4.207205361494944
"Cc1ccc2c(=O)cc([O-])oc2c1
",1.1750200000000002,0.611096634193,2.790555134624212
"O=C(Cn1c(=O)oc2cc(Cl)ccc21)N1CCC[C@@H]1c1cccs1
",3.6731,0.694561394032,2.826682363203691
"CCc1ccc(NC(=O)c2ccc([C@H]3Nc4cc(C(F)(F)F)ccc4S(=O)(=O)N3)cc2)cc1
",4.9227,0.478459626176,3.002342945748916
"O=C(Cc1c[nH]c2ccc([N+](=O)[O-])cc12)OCc1nncn1C1CC1
",2.2884,0.418353350028,2.661665754053132
"C[NH+]1CCC(NC(=O)C(=O)Nc2ccc(OC3CCCC3)cc2)CC1
",0.7398,0.7163720436040001,3.122316620792027
"O=C(NCc1c(F)cccc1F)[C@@H]1CN(c2nccs2)CCO1
",1.9429,0.930265426166,2.9668057809561312
"COc1ccc(C)cc1NC(=O)CN1C[C@H](C)OCC1(C)C
",2.44142,0.927832826282,2.883468735798424
"Cc1cc(C(=O)N2CCN([C@H](c3ccccc3)c3ccc(F)cc3)CC2)n(C)n1
",3.41502,0.669425716431,2.5860004298826613
"[O-]c1[nH]c(=S)nnc1Cc1ccc(F)cc1
",1.33769,0.80778982964,3.0728500138098704
"O=C(NCCC(=O)N1CCc2c1cccc2[N+](=O)[O-])c1ccsc1
",2.3655,0.665453217013,2.4667468311393392
"N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2
",4.27336,0.6990628114759999,2.901773906637306
"CC(=O)Nc1cccc(CN2CCOC[C@@H]2C2CC2)c1
",2.2558,0.917412982942,2.6284795950557367
"Cn1cc(C(=O)N2C[C@@H]3CC[C@H]2C3)c(-c2ccccc2)n1
",2.7116,0.844645365005,3.6633461114339085
"C=CCc1ccccc1OCCn1c(C)nc2ccccc21
",4.15222,0.6134501507069999,2.052657972571371
"O=C1C[C@H]([NH+]2CCN(c3ccc(Cl)c(Cl)c3)CC2)C(=O)N1c1ccccc1
",2.0304,0.799333976715,3.6491628988912463
"N#Cc1nc(-c2ccco2)oc1N1CCN(C(=O)CSc2ccc(F)c(F)c2)CC1
",3.52538,0.5593000177790001,2.6605395067990134
"Cc1cc(NC(=O)N2CCN(Cc3ccc(-c4cccc(F)c4)s3)CC2)no1
",4.20032,0.6848448089139999,2.355547715602833
"Cc1csc(Cn2c3c(sc2=O)C[C@@H](C)CC3)n1
",2.84782,0.841481358539,3.30686419826874
"C[C@@H](c1ccco1)N(C)C(=O)NC[C@H](c1ccccc1)N1CCOCC1
",3.0555,0.853240633418,3.055348149844733
"Cc1cnc2c(S(=O)(=O)N(Cc3ccco3)C3CC3)cccc2c1
",3.48952,0.696066183001,2.419580315302236
"Cc1ccc2cc(C#N)c(NCCNC(=O)C34CC5CC(CC(C5)C3)C4)[nH+]c2c1C
",3.88692,0.719403273853,4.541119620137257
"N#CCCCNC(=O)[C@H]1CC[C@H](C[NH3+])O1
",-0.80412,0.611345616566,4.0951065044597135
"Cn1ccc2ccc(NC(=O)C=C3CN(C(=O)OC(C)(C)C)C3)cc21
",3.2939,0.8379857785879999,2.63873132667438
"CCOC(=O)c1cccc(N2C(=O)/C(=C/c3cc(OC)c([O-])c([N+](=O)[O-])c3)SC2=S)c1
",3.2595,0.207072723655,2.809545875548098
"CC(C)CN(C(=O)c1ccc(NN)nn1)C1CCCC1
",1.803,0.637529643603,2.503833652534293
"Cc1cc(C)c(NC(=O)CSCCN2CCOCC2)c(C)c1
",2.61576,0.815175996772,2.165739734357972
"COc1ccc(OC)c(NC(=O)Nc2cc(N3CCN(Cc4ccccc4)CC3)ncn2)c1
",3.46,0.559625676964,2.1797496992442724
"O=C(OCc1nnc(-c2ccc(Cl)cc2)o1)c1cccc(-n2cnnn2)c1
",2.7227,0.482148096688,2.2941504993258484
"CC[NH+](CC)c1ccc(/C=C2\Oc3c(ccc(OCC(N)=O)c3C)C2=O)cc1
",2.03152,0.7226418632520001,3.4649779588638463
"[O-][n+]1c2c([n+]([O-])c3cc(N4CCCC4)c(F)cc31)CCC2
",1.3346,0.594228425976,3.4763028512014005
"COc1ccc([N+](=O)[O-])cc1CN1CCC[NH+](CC(=O)N2CCCC2)CC1
",0.3164,0.583505045259,3.661221640149988
"COc1ccc2[nH]cc(CCNC(=S)Nc3ccccc3C)c2c1
",4.01402,0.592865059145,2.006601365862928
"CC(C)[C@H]1C(=O)N[C@@H](C)C(=O)N1Cc1cc(F)cc(Br)c1
",2.4597,0.903158864832,3.28196425883522
"CCOCc1ccccc1NC(=O)CCN1CCCC1=O
",2.1741,0.8397007142890001,2.0466182358167853
"O=C(Cn1cc(Cl)c(=O)[nH]c1=O)c1ccc2c(c1)CCCC2
",1.9517,0.8841462279410001,2.3362193869634313
"CCc1ccc(NC(=O)[C@H](C)OC(=O)c2cnc(C)cn2)cc1
",2.53142,0.856471521445,2.4460344304316544
"Cc1ccc(N2CCC(NC(=O)Nc3cnn(CC(F)F)c3)CC2)[nH+]c1
",2.06122,0.855401472903,3.445287285721456
"CCOc1c(Br)cc(C(=O)N[C@H](C)c2ccncc2)cc1OC
",3.7424,0.806839747438,2.489617363123962
"CCOc1cccc(NC(=O)/C(C#N)=C/[C@H]2C=c3ccccc3=[NH+]2)c1
",0.03688,0.616235306441,3.7139927686344616
"Cc1noc(C[NH+]2CC[C@@H](OCCCc3ccccc3)C2)n1
",1.18462,0.790252676705,4.10012296431339
"CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C
",2.83972,0.689588701813,2.5366670296433327
"C#CCNC(=O)c1ccc(N2CC[NH+](CCc3ccccc3)CC2)nc1
",0.3922,0.75839028083,3.313586776913054
"CCc1nn(C)cc1NC(=O)N[C@@H](C)c1cccc(Br)c1
",3.6277,0.860983553822,2.8370745428104134
"CCN(CC(=O)N1CCc2ccccc2C1)S(=O)(=O)c1cc(F)ccc1OC
",2.4298,0.739001748555,2.2274122783904726
"C#CCOCC1CCN(C(=O)c2ccc(S(=O)(=O)N3C[C@H](C)O[C@H](C)C3)cc2)CC1
",1.9865,0.508247293618,3.2242891766357435
"Cc1cc2c(cc1C)O[C@@H](C(=O)NCc1nc3ccccc3s1)C2
",3.53304,0.776106349087,2.75774457056155
"COc1cc(C(=O)Oc2ccc(F)cc2)cc(OC)c1Br
",3.8246,0.598724145141,1.876775981174875
"CC1(C)CCC[C@@H]1NC(=O)COCC(=O)[O-]
",-0.5522,0.712181920275,3.6315281115628606
"O=C(NC(=S)Nc1ccc2c3c(cccc13)CC2)c1cccc2ccccc12
",5.2184,0.449888737641,2.1678889705538467
"Cc1ccc2ncc(C(=O)N(C)C3CC[NH+](C(C)C)CC3)n2c1
",1.17042,0.935331984591,3.74637174412768
"C[C@@]1(C(=O)N/N=C/c2cccs2)CC1(Br)Br
",3.0943,0.492568891558,3.382667646446581
"CCC[C@@H](C)C(=O)Nc1cc(C(=O)N[C@H](C)c2ccccc2)ccc1C
",4.86072,0.714896311288,2.542687765229348
"Cc1cc(C)nc(NC(=[NH2+])Nc2ccc(S(=O)(=O)Nc3nccc(C)n3)cc2)n1
",0.63176,0.358137555264,2.8455452634015668
"CCCN(C(=O)c1ccc(CNC(C)=O)cc1)c1cccc2ccccc12
",4.5327,0.6710897364949999,1.998618469330527
"CCOCCN(C)C(=O)C1(CC)CCCC1
",2.4517,0.652016533949,2.5249194543693108
"CNC(=O)c1ccc(/C=C/C(=O)N2CC[C@@H](C)C[C@H]2C)cc1
",2.7064,0.868629976594,2.9083348801151168
"Cc1ccc(N(C)CC(=O)Nc2ccccc2[N+](=O)[O-])c(C)c1
",3.28654,0.6670965396899999,2.012713399347461
"O=C(Nc1cccc2cnccc12)C(=O)N1CCN(C(=O)C2CCCCC2)CC1
",2.4244,0.7933151084360001,2.2692231632794666
"CCCN1CCO[C@@H](C(=O)c2cc(C)ccc2F)C1
",2.42762,0.783001316822,2.7170402582755155
"CN[C@@]1(C(N)=O)CC[C@@H](N2CC[C@H]([NH+]3CCCCC3)C2)C1
",-0.8745,0.661695633494,5.150552069963196
"CC1CCN(c2[nH+]cccc2C(=O)[O-])CC1
",0.1005,0.729033670355,3.933333090732948
"COc1cccc(O[C@@H]2CC[C@H]([NH3+])C2)n1
",0.632,0.8086126640639999,3.963489918719871
"CCC[C@@H]1NC(=O)N(C[C@@H]2CSc3ccccc32)C1=O
",2.5964,0.8648525861599999,3.4961282209546947
"CC(C)OCCN1CCN(C(=O)N[C@@H]2CCCC[C@@H]2C)CC1
",2.3173,0.848507403278,2.9041354170715485
"COc1ccc2cnn(CC(=O)Nc3cccnc3)c(=O)c2c1OC
",1.4474,0.762781089666,2.2483054073575737
"CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(C[C@H]2CCCO2)c1=NC(=O)c1ccccc1F
",2.8851,0.312310288137,3.21522597575234
"O=C1CN(C(=O)COC(=O)c2ccccc2O)c2ccccc2N1
",1.5343,0.8419307795450001,2.1159402700533665
"C[C@@H]1CC(=O)c2cc(C(=O)Nc3ccccc3Cl)c(=O)[nH]c2C1
",3.0456,0.8777705795640001,2.7307502958162697
"C[C@@H]([NH2+]Cc1cccc(OC2CCCC2)c1)c1ccc2c(c1)NC(=O)CO2
",3.1635,0.812694149328,3.5436339013065536
"COc1cccc(C(=O)NCC[NH+](C)C2CCCCC2)c1F
",1.4115,0.8429897631829999,3.6545152618530135
"COc1cccc(CN(C)C(=O)N[C@H]2CCC[NH+](Cc3ccccc3)C2)c1
",2.0841,0.823606871249,3.7517187050593295
"O=C(CCOc1ccccc1)N1CCC(c2ccc(F)cc2)CC1
",4.0008,0.8012190856649999,1.8114328039900176
"COc1ccccc1C(=O)N(c1ccc(C)cc1)[C@@H]1C=CS(=O)(=O)C1
",2.96112,0.8358366457699999,2.8347180433597376
"NC(=O)CONC(=O)[C@H]1CCCc2sccc21
",0.7011,0.789553987694,3.2822898450676066
"COc1ccc([C@H]2[C@@H](C(=O)Nc3cnn(CC(C)C)c3)CC(=O)N2C)cc1
",2.7058,0.844326425752,3.1515553914498633
"CC[NH+](CC)CCNc1nc2sc(C)c(C)c2c2nc(-c3ccco3)nn12
",2.5524400000000003,0.5104993939970001,3.665193694105753
"C[C@H]1CCC2=C(C1)S[C@H](/N=C/[C@@H]1C=NN=C1c1ccccc1)[C@@H]2C#N
",4.44888,0.7250434228039999,4.905393265362658
"CCC[C@@](C)(CO)NC(=O)Nc1ccc(N2CCc3sccc3C2)cc1
",3.9834,0.692407376714,3.003198672649132
"O=C(CCC(=O)N1CCN(c2nc3cccnc3s2)CC1)N1CCCCC1
",2.1326,0.806827504617,2.300072797281059
"COc1ccccc1/N=N\c1c(O)n[nH]c1C
",2.8477200000000003,0.7921585148199999,2.792521389532864
"COc1ccccc1S[C@@H](C#N)Cc1ccc(C)cc1
",4.2306,0.7389540423190001,2.6067702833148445
"CNc1cc([C@H]2CCCN(Cc3cccc(OC)c3OC)C2)nc(-c2ccncc2)n1
",3.9771,0.599406954286,2.958840620675604
"C#CCN1CCN(C(=O)NC[C@@H](C)N2CCc3ccccc32)CC1
",1.398,0.8592204141500001,2.9280061090230887
"O=C(OCc1cn2ccccc2n1)c1ccc(Cn2nnc3ccccc32)cc1
",3.4843,0.42490476607,2.264177443882584
"COc1ccc(SCC(=O)Nc2ccc(N3CC[NH+](C)CC3)c(F)c2)cc1
",1.8998,0.744494533179,2.9464272605393216
"CC1(C)CCC[C@@H](C[NH+](CCO)C2CCCCC2)C1=O
",1.5917,0.811091492558,4.677508961267014
"Cc1ccccc1[C@@H]1C[C@H](C)N(C(=O)c2ccc(-n3ccnn3)cc2)C1
",3.59392,0.709898773827,3.1423278421524237
"COc1ccc([C@@H]2CN(C(=O)Cn3nc4ccccc4n3)C[C@H]2[NH+](C)C)cc1
",0.579,0.7167477271989999,3.784819858889888
"Cc1cc(N(CCC#N)C(=O)CN(C)[C@H](C)c2ccncc2)ccc1Cl
",3.9831,0.7132886259289999,2.9721114065368663
"CC(=O)c1ccc(NC(=O)[C@@H](C)Nc2cccc(C)c2C)cc1
",3.94514,0.794316817104,2.236702184552533
"Cc1cc2noc(-c3ccccc3)c2cc1Cl
",4.45662,0.603565451599,2.0330078691247007
"CCOc1ncccc1NC(=O)NC[C@H](c1cccs1)N1CC[NH+](C)CC1
",1.2349,0.673141127363,3.753972819739628
"N#C[C@@H](NC(=O)c1ccc(F)c(F)c1F)C1CC1
",2.13588,0.843043872738,2.947365612295888
"CC(C)CCNC(=O)CN1C(=O)c2ccccc2C1=O
",1.4449,0.834629420663,1.844163907279551
"O=C1N(Cc2cccc(F)c2)c2ccccc2[C@]1(O)c1cccc(F)c1
",3.7475,0.758139401493,2.6219148888653483
"Cc1noc(C)c1C[NH2+][C@@H](C)c1nc2ccccc2s1
",2.72574,0.798889394412,3.64497433189784
"CCOC(=O)c1cnn(C(=O)OCC)c1N
",0.6466,0.774985310124,2.3925262928796394
"O=C(NCCc1ccc(Cl)cc1)[C@H]1CCC(=O)N(C2CCCCCC2)C1
",3.9601,0.763355774942,2.532714098844558
"O=C(N=C1NCCCCCN1)c1ccc(Br)cc1
",2.3084,0.838071574903,2.742488207057004
"O=C(NC[C@]1(O)CCOC1)Nc1cccc(-c2ccc3c(c2)CCO3)c1
",2.5614,0.786690261961,2.9107489571441536
"CN1C(=O)c2cccc3cc(S(=O)(=O)N4CCOCC4)cc(c23)C1=O
",1.0865,0.758656998283,2.3136674999129063
"CC(C)CN1C(=O)/C(=C\Nc2ccc(OC(F)(F)F)cc2)C(=O)NC1=S
",2.7803,0.459222444394,2.5644541048482754
"O=C(N[C@@H]1CCCc2ccccc21)[C@@H]1CCCN1S(=O)(=O)c1ccccc1C(F)(F)F
",4.0523,0.733448925992,3.0543209316227253
"C/C(=N\Nc1nc2ccccc2c(=O)n1O)c1ccc(Cl)cc1
",3.1233,0.433844145919,2.273359417944248
"CCCC[C@H](C(=O)[O-])c1ccccn1
",1.1053,0.710892452756,3.1214333607535085
"COc1ccc(-c2csc(NC(=O)c3cncnc3C)n2)cc1OC
",3.17802,0.7446427379449999,2.1931860140748007
"Cc1nn([C@H]2CCS(=O)(=O)C2)c(C)c1C(=O)NCc1cccc(Cl)c1
",2.44294,0.8811962394089999,2.8073710295040293
"Cc1ccc(C)c(N2CCN(C[C@H](O)c3ccc(Cl)cc3)CC2)c1
",3.81244,0.885147293158,2.3693562369003285
"Cc1ccc(NC(=O)C(=O)NCCc2csc(-c3ccc(F)cc3)n2)cc1
",3.55502,0.646230482681,2.03130797982004
"CC[C@H]1CN(C(=O)[C@@H]2CC[C@@H]3CCCC[C@@H]3[NH2+]2)CCN1C
",0.8236,0.8322347691590001,4.5561690110512725
"O=C(Cc1cc2ccccc2[nH]1)N/N=C/c1c[nH]c2ccccc12
",3.342,0.384734050518,2.363740279612987
"COc1cccc2cc(C(=O)NCC3CCN(C(=O)NC(C)(C)C)CC3)c(=O)oc12
",2.7515,0.7440577521799999,2.4162089724972273
"O=C(CCCc1ccccc1)NNC(=O)N[C@H]1CCN(c2ccccc2)C1=O
",2.1452,0.6732580382100001,2.5816371113085173
"Cc1ccc2[nH]c3c(=O)[nH]ncc3c2c1
",1.71282,0.583158449264,2.4705037807001595
"CC[C@H]1CC[C@](O)([C@]2(C#N)CCc3ccccc32)C1
",3.33538,0.8644379776350001,3.9201038033119517
"CCC(CC)(NC(=O)c1ccc(C)s1)C(=O)[O-]
",1.09502,0.8662365851989999,3.0302881203020937
"CC(C)c1cc(C(=O)N[C@H](C)c2ccc3c(c2)CCC3)n(C)n1
",3.5232,0.917098088596,2.789730584277807
"CCN(CC)C(=O)c1ccc(NC(=O)NCc2ccnn2C)cc1Cl
",2.8772,0.8213089604330001,2.2806498983839987
"CCOc1ccccc1C(=O)N(Cc1ccc(-c2cccc(Cl)c2)o1)[C@H]1CCS(=O)(=O)C1
",4.8282,0.469460823707,2.8531603331800484
"O=C(NC[C@@H]1CCCCO1)c1ccc2nc(C3CCCCC3)oc2c1
",4.1744,0.8700120659280001,2.7323027478444435
"Cc1cc(S(=O)(=O)/N=C(\[O-])[C@@H]2CCC[C@@H](C)C2)cc([N+](=O)[O-])c1C
",2.48544,0.356691396874,3.7550922816787815
"CC(=O)Nc1ccc(/C=C(\C#N)C(=O)Nc2c(Cl)cccc2Cl)cc1
",4.49748,0.584200405389,2.125141537179987
"CC(=O)Nc1cc(C(=O)Nc2ccc(-n3cncn3)nc2)ccc1C
",2.18142,0.762530783447,2.137327509199394
"Cc1ccc(C)c([C@@H](O)[C@@H](C)[C@@H](C)C(=O)[O-])c1
",1.35894,0.866079681962,3.741662583819133
"Cc1nn(-c2ccccc2)c(C)c1CNC(=O)[C@@H]1[C@@H](C(=O)[O-])[C@@H]2C=C[C@H]1C2
",1.29354,0.819491947404,4.476444425793661
"Cn1ccnc1COC(=O)CCc1cc(Cl)ccc1Br
",3.512,0.7516618288470001,2.2720342019848445
"COc1ccc([C@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)NCc4cccs4)cc3N2)cc1OC
",4.5521,0.532902287691,3.6852219412385465
"CCOc1ccc2nc(SCc3cc(N)cc[nH+]3)[nH]c2c1
",2.6502,0.70761872986,3.345567958389294
"CCc1ccc(-n2ccc3c(nnc4c(C(=O)OC)cnn43)c2=O)cc1
",1.7774,0.5274671391879999,2.533379593413766
"CC(C)Cn1cnnc1[C@@H]1CCCN1Cc1cccc(F)c1Cl
",4.0637,0.794877444298,3.0639907728872764
"CC(C)(C)C(=O)[C@@H]1[C@@H](C(=O)c2cccnc2)[C@]2(C(=O)Nc3ccccc32)[C@H]2C=Cc3ccccc3N12
",4.67,0.530270038877,4.354764801770996
"COc1cc(C[C@H](C)CO)cc(OC)c1
",1.8747,0.8111478648360001,2.3944808426313418
"O=C(CN1C(=O)c2cc(Cl)c(Cl)cc2C1=O)NCc1ccccc1
",2.9058,0.8427726478669999,1.9214415295927734
"CCn1c([S-])nnc1-c1nn(-c2ccccc2)ccc1=O
",1.4167,0.6912500036220001,2.9567305435090923
"CCSc1nnc(NC)s1
",1.6918,0.7151042689370001,2.5167951908513384
"CCc1nn(C)c(OC)c1CNC(=O)c1cc(SC)ccc1C
",2.95142,0.818231018362,2.526126586160647
"CC(C)(C#N)[C@](C)(O)c1cccs1
",2.50538,0.786619392173,3.6082373910639314
"COCCOc1cccc(NC(=O)c2ccc(NC=O)cc2)c1
",2.5324,0.5787383516800001,1.886787325421388
"O=C(C1=C([O-])C(=O)N(Cc2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1)c1ccc(F)cc1
",3.3147,0.332389867303,2.9477509671614506
"Cn1c(C(=O)Nc2cc(Cl)ccc2Cl)cc2occc21
",4.3304,0.733694299419,2.216293542644186
"O=C(Nc1ccccc1F)N[C@@H](Cc1ccccc1)C(=O)N1CCCC1
",3.1809,0.8527907084299999,2.2712673296137886
"Cc1nn(CC(=O)Nc2ccncc2)c(=O)c2cc3ccsc3n12
",2.05282,0.622136014634,2.6387364829197857
"CC(C)N(C)C(=O)C1CCN(C(=O)c2cn(C)nc2-c2ccccc2)CC1
",2.8061,0.828433549267,2.274719192607252
"CCNC(=O)NC[C@H]1CCCC[NH+]1Cc1ccccc1
",0.9431,0.7471758268559999,4.077812599008583
"C#Cc1cccc(C(=O)N2CCc3c(c(C(=O)NCc4ccccn4)nn3CCc3ccccc3)C2)c1
",3.6306,0.391834304912,2.622809765132517
"O=S(=O)([N-]c1cccc(-c2cn[nH]c2)c1)c1c[nH]c2ncccc12
",3.3471,0.5838766036349999,3.439065990803206
"CC[NH+](CC)[C@H](C)CNC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)O2
",0.8407,0.6314253199000001,4.04668041542004
"COc1cc(OC)cc([C@H]2Nc3nonc3NC3=C2C(=O)CCC3)c1
",2.6726,0.874822859548,3.5044946917113853
"O=C(C[NH+]1CCC(CO)CC1)NCc1cc(Br)cs1
",0.414,0.7378007797220001,3.912792533268108
"COc1ccc(CC(=O)NNC(=O)c2ccoc2C)cc1OC
",1.60892,0.824685355535,2.038890013358449
"CC(C)(CC(=O)Nc1ccc(Cl)nc1)NC(=O)OC(C)(C)C
",3.3669,0.814965910724,2.352958370449357
"O=C(NCc1cccnc1)[C@H]1C[C@@H]1c1ccccc1C(F)(F)F
",3.5203,0.914809288572,2.8532402085028337
"C[C@@H]1CC[C@@H](C(N)=O)CN1C(=O)c1nnn[n-]1
",-1.4452,0.71181270824,4.492078990175801
"COC(=O)[C@H]1C[C@H]1C(=O)N[C@@H]1C[C@@](C)(OC)C1(C)C
",1.1153,0.786747447799,4.200296334143621
"COc1ccccc1C(=O)NC(=S)NNC(=O)c1ccc(C)c(Br)c1
",2.71542,0.521405087722,2.0363054167786494
"C[C@@H]([NH3+])Cc1cccc(Br)c1OCc1cccc(O)c1
",2.9066,0.8740290653630001,3.0884523827943124
"CCN(C(=O)NCC(=O)N1CCCC1)[C@@H](C)c1cccc(OC)c1
",2.4101,0.869614728089,2.6156796177337167
"N#Cc1cccc(COC(=O)c2c[nH]nc2-c2ccccc2)c1
",3.3053800000000004,0.736810676037,2.3794228958211363
"Fc1ccc2c(c1)[C@H]([NH2+]C1CC[NH+](CCN3CCOCC3)CC1)CC2
",-0.2441,0.7951286309119999,4.6454538912955865
"CC(C)(C)OC(=O)NNC(=O)c1csc(-c2ccsc2)n1
",3.0411,0.822373618952,2.433135928124477
"Cc1noc(CCCC(=O)N2CC(C)(C)[C@H]2c2ccccc2)n1
",3.31042,0.834477212709,2.9999427255499995
"COCCOc1ccc(NC(=O)N2C[C@@H](CO)CC[C@@H]2C)cc1F
",2.4756,0.7800539298070001,2.9660971360128805
"CC(C)CCNC(=O)c1ccc(/C=C2/Sc3ccccc3NC2=O)cc1
",4.5478,0.729969787538,2.1927829198170907
"CCNS(=O)(=O)c1ccccc1N[C@H](C)C[C@@H]1CCC[NH2+]1
",0.9011,0.710767403866,4.109211772338663
"Cc1cc(NC(=O)CSCC(=O)N[C@@H]2CCCC[C@H]2C)no1
",2.3496200000000003,0.8393491774519999,3.001485044863113
"O=[N+]([O-])c1ccc(SCc2ccco2)cc1N1CCOCC1
",3.3167,0.469589675365,2.3687526841098343
"COC(=O)[C@@H]1CCCCC[C@@H]1NC(=O)c1cc(C)nc2c1cnn2C(C)C
",3.17232,0.648580309731,3.179707391449861
"O=S(=O)([N-]c1ccc(Cl)c(Cl)c1)c1cccc(Br)c1
",5.15,0.711013586853,3.1589690618677126
"C[C@H](NC(=O)Nc1ccncc1)c1nc(-c2ccc(Cl)cc2)no1
",3.6677,0.7332563673029999,2.583337212702018
"O=C(N[C@H](c1ccccc1)C1CC1)N1CCC(OCc2ccc(F)cc2)CC1
",4.6676,0.7539890500040001,2.596673008744416
"Cc1nc(C[C@H](N)c2ccc3nccnc3c2)sc1C
",2.94564,0.7954192593970001,2.9595532792662613
"C[C@H]1C(=O)N(C[C@@H]2CC[C@H](C(=O)NN)O2)C(=O)[C@@H]1C
",-0.8351,0.315224366786,4.0374481350485985
"C[C@H]1CCC[C@H](N(C)C(=O)CCc2ccccc2O)C1
",3.3619,0.8976785640989999,2.8805526425856964
"Cc1ccccc1CNC(=O)[C@@H]1CCCN(S(=O)(=O)Cc2ccc(Cl)cc2)C1
",3.50662,0.759538694758,2.500669525027007
"O[C@@]12CCCC[C@@H]1[C@H](c1ccc(Cl)cc1Cl)[NH2+]CC2
",2.9229,0.814800824903,4.334785854594005
"Cc1ccc2c(c1)CCN2C(=O)Nc1ccc2c(c1)OCO2
",3.3183199999999995,0.86233105933,2.07212263603291
"O=C(Cn1cnc2nc(N3CCOCC3)ncc2c1=O)Nc1ccc(Cl)cc1F
",1.4543,0.6906003477509999,2.464801714848381
"C#Cc1cccc(NC(=O)c2ccc(NC(=O)c3cccc(C#C)c3)cc2)c1
",4.1538,0.656964831449,2.11027812158574
"Cc1cc(OC(=O)[C@H](Cc2ccccc2)N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3[C@@H]3C[C@H]23)cc(C)c1Cl
",4.52664,0.263674132995,4.83225579248524
"COc1cccc(C[C@@H](NCc2ncn(C)n2)c2ccccc2)c1
",2.8973,0.7205992463009999,2.7498954353489378
"CCCn1c(SCC(=O)Nc2ccc(C)c(C)c2)nc2ccccc2c1=O
",4.15414,0.494595869048,1.9428909415951081
